row_id,country,code,year,Ratio_LFP_F_M,Wage_Gap,Women_Parliament,Women_Ministers,Female_Management,Business_reg
739,Zambia,ZMB,2013,77.70672910943996,,11.4649681528662,,,1.0
740,Zambia,ZMB,2014,78.09001461569756,,10.7594936708861,15.0,,1.0
741,Zambia,ZMB,2015,78.53056900726394,,12.6582278481013,20.0,29.766,1.0
742,Zambia,ZMB,2016,79.02708292148843,,17.9640718562874,33.3,,1.0
743,Zambia,ZMB,2017,79.5771418088424,37.776,17.9640718562874,,29.594,1.0
744,Zambia,ZMB,2018,80.16110931759134,5.7,17.9640718562874,30.0,40.207,1.0
745,Zambia,ZMB,2019,77.64513247990472,16.521,17.9640718562874,32.258,29.95,1.0
746,Zambia,ZMB,2020,80.52274812775656,4.254,16.7664670658683,32.258,39.622,1.0
747,Zambia,ZMB,2021,81.6233903314334,10.877,15.0602409638554,,39.512,1.0
748,Zambia,ZMB,2022,82.6551085108664,-10.207,15.0602409638554,16.0,36.458,1.0
749,Zambia,ZMB,2023,82.84204543709006,-3.364,14.9700598802395,12.5,36.693,1.0
750,Zambia,ZMB,2024,82.7766420216118,,14.9700598802395,16.0,,
